Id,log_bike_count
25313,1.8885989
25314,1.6069752
25315,1.0702238
25316,0.38322523
25317,0.7957044
25318,4.7356563
25319,3.711787
25320,4.7289157
25321,4.138997
25322,3.5601165
25323,3.3663824
25324,3.6683812
25325,2.7789958
25326,4.1373754
25327,2.022238
25328,3.0022984
25329,1.1770799
25330,2.1501632
25331,0.3873683
25332,1.3203577
25333,2.7336805
25334,2.637225
25335,4.1298847
25336,3.7037735
25337,4.869351
25338,3.7198381
25339,3.7303965
25340,3.722525
25341,3.4805605
25342,4.145428
25343,3.5890882
25344,1.9405675
25345,3.922564
25346,1.0885098
25347,3.726948
25348,3.8402512
25349,3.02186
25350,3.856981
25351,2.2055764
25352,3.4793453
25353,1.9481217
25354,2.271197
25355,1.5218571
25356,1.9121227
25357,1.2445085
25358,1.3822017
25359,4.83887
25360,0.9397037
25361,3.5237448
25362,1.629157
25363,3.6738865
25364,2.2923117
25365,3.6331186
25366,2.978557
25367,3.5636134
25368,3.9019253
25369,3.5903494
25370,3.811061
25371,2.210641
25372,1.8577839
25373,1.7026325
25374,0.5534111
25375,4.7573256
25376,1.3012718
25377,3.6922715
25378,3.541707
25379,4.184981
25380,0.36243883
25381,1.8266199
25382,0.35980055
25383,0.44660643
25384,4.1633544
25385,0.44396815
25386,4.8174067
25387,2.7751489
25388,3.7759955
25389,3.842336
25390,3.6575072
25391,3.6779742
25392,3.9250643
25393,4.024701
25394,4.133675
25395,3.7231607
25396,4.135108
25397,3.085067
25398,3.623959
25399,3.6141593
25400,0.6376917
25401,3.7340252
25402,0.34082127
25403,3.7504046
25404,1.2883106
25405,3.7350328
25406,4.08181
25407,3.7314222
25408,3.7086508
25409,3.0317984
25410,3.6458979
25411,2.3744802
25412,3.9926248
25413,2.2630455
25414,4.181033
25415,1.9084625
25416,3.6738322
25417,3.8444571
25418,3.0247242
25419,3.683957
25420,2.1757426
25421,3.8837078
25422,0.8181521
25423,4.041475
25424,1.3203868
25425,3.4870636
25426,4.1138864
25427,2.1831133
25428,3.613862
25429,1.8082284
25430,3.7243478
25431,0.55122286
25432,3.7407272
25433,3.473172
25434,3.7047102
25435,3.8789306
25436,4.217057
25437,3.8700228
25438,1.8869627
25439,4.1696053
25440,1.0438237
25441,2.7710385
25442,3.8872902
25443,1.8350219
25444,4.4389596
25445,0.9242905
25446,3.7157395
25447,2.7603264
25448,4.051413
25449,3.780427
25450,4.1221304
25451,3.4299104
25452,3.669892
25453,3.6474254
25454,3.432714
25455,3.6267803
25456,3.9156892
25457,3.9809012
25458,3.856114
25459,4.2498226
25460,4.070326
25461,3.937671
25462,2.99641
25463,2.294548
25464,1.8640326
25465,1.5220051
25466,2.8821135
25467,3.7618568
25468,3.9600706
25469,3.9889774
25470,4.1984563
25471,3.8754892
25472,0.30238053
25473,4.890223
25474,4.9193816
25475,3.5388978
25476,3.6000443
25477,3.0666142
25478,0.9665874
25479,5.1191144
25480,4.038419
25481,4.056464
25482,4.5335784
25483,4.6181593
25484,4.0164223
25485,2.3468337
25486,2.0705154
25487,1.5257108
25488,4.065773
25489,4.0371985
25490,3.202731
25491,2.7559643
25492,2.2413816
25493,3.1075711
25494,3.5342317
25495,4.0151715
25496,4.006264
25497,4.0605283
25498,4.355546
25499,3.6037438
25500,3.0479956
25501,0.68431365
25502,2.886416
25503,4.4144144
25504,3.8634987
25505,3.8759532
25506,3.946496
25507,4.422162
25508,4.6396446
25509,4.6220436
25510,2.8195438
25511,2.1461208
25512,1.3050115
25513,0.8301561
25514,4.528154
25515,4.3696246
25516,3.9928517
25517,3.9633002
25518,4.0256243
25519,4.6769276
25520,2.9624436
25521,0.77023745
25522,4.4905295
25523,5.5322227
25524,4.433085
25525,4.0800896
25526,4.53693
25527,3.4439764
25528,2.6235638
25529,0.87244725
25530,1.7681127
25531,4.4472475
25532,5.4889407
25533,3.9861863
25534,4.6637244
25535,1.8690772
25536,0.83847225
25537,0.8882409
25538,1.6890254
25539,4.987547
25540,4.2616305
25541,4.052667
25542,4.082086
25543,4.0588083
25544,4.0907855
25545,4.6205034
25546,4.588039
25547,3.0354805
25548,2.6824205
25549,2.2530158
25550,1.6767925
25551,2.6638553
25552,3.8731263
25553,4.0455503
25554,4.0589495
25555,4.0559
25556,4.057357
25557,4.0955133
25558,3.2132916
25559,2.7462883
25560,2.523334
25561,3.9190464
25562,3.9644032
25563,4.229711
25564,4.259419
25565,3.4805129
25566,2.3124406
25567,4.38458
25568,5.3705134
25569,5.499897
25570,3.902299
25571,3.8986988
25572,3.2846708
25573,1.2364328
25574,0.82089317
25575,3.9533863
25576,4.0062118
25577,3.9180639
25578,4.0182614
25579,2.2178915
25580,1.7715274
25581,2.9918225
25582,4.450662
25583,3.359785
25584,2.7911444
25585,0.9612283
25586,1.7237726
25587,5.3526545
25588,3.9559171
25589,3.8931642
25590,3.9554877
25591,4.400624
25592,4.594717
25593,3.1894128
25594,2.6207721
25595,1.6100171
25596,2.81413
25597,4.8375216
25598,3.9960084
25599,3.9810936
25600,3.9674163
25601,3.9216979
25602,4.38233
25603,2.6473079
25604,2.420402
25605,1.4254308
25606,1.3749696
25607,3.7863922
25608,3.9348226
25609,3.9383214
25610,3.9039757
25611,3.9333944
25612,4.160547
25613,2.5584435
25614,2.3354893
25615,1.9616398
25616,1.8608302
25617,1.4498935
25618,2.259444
25619,3.249875
25620,3.348665
25621,2.9612756
25622,2.4573886
25623,1.9833932
25624,1.855792
25625,5.2582436
25626,3.692525
25627,3.6582065
25628,3.7205307
25629,4.199798
25630,1.8527226
25631,1.0101993
25632,0.6968407
25633,1.6442364
25634,4.228707
25635,5.254738
25636,4.245983
25637,3.8808763
25638,3.2176692
25639,2.211375
25640,2.8195477
25641,4.1954575
25642,3.8726737
25643,3.931666
25644,3.8808868
25645,3.2327192
25646,2.8049142
25647,0.9030719
25648,0.70130837
25649,1.6982886
25650,5.397592
25651,4.4121027
25652,4.0030046
25653,4.008504
25654,3.9931326
25655,4.0034547
25656,4.448592
25657,3.952676
25658,1.6684692
25659,0.8318087
25660,0.5970417
25661,1.4328635
25662,3.9847538
25663,4.8246994
25664,3.7562075
25665,4.350099
25666,4.311869
25667,3.0582895
25668,1.24261
25669,3.6863585
25670,3.6599963
25671,3.9346476
25672,2.5437813
25673,2.2360709
25674,2.061497
25675,1.2880878
25676,2.0635498
25677,3.3253648
25678,3.475128
25679,3.6420302
25680,3.5645106
25681,2.5570118
25682,0.9207302
25683,0.36280504
25684,0.20486131
25685,3.9335978
25686,3.4091194
25687,3.9330626
25688,3.5429094
25689,2.815312
25690,2.2023604
25691,1.8603907
25692,1.3149607
25693,0.28838107
25694,0.3541348
25695,1.3252447
25696,3.6420505
25697,3.689573
25698,2.1679873
25699,1.6795673
25700,2.7492714
25701,5.0031023
25702,3.9829788
25703,3.5575259
25704,2.885881
25705,1.6515255
25706,0.9122417
25707,0.42167577
25708,1.3874687
25709,4.1499653
25710,3.753042
25711,3.7272172
25712,3.679836
25713,3.7245128
25714,4.3397255
25715,3.07012
25716,2.5134401
25717,2.3206842
25718,1.8580796
25719,4.001762
25720,4.9160576
25721,4.1233397
25722,3.8798292
25723,3.8719227
25724,3.8618407
25725,4.32796
25726,4.412541
25727,2.5897734
25728,0.9705621
25729,0.90099525
25730,1.2405204
25731,2.5735748
25732,3.777626
25733,3.9109058
25734,3.9129088
25735,3.884334
25736,3.882173
25737,4.166195
25738,4.0301695
25739,3.0456436
25740,1.7672402
25741,0.85222274
25742,1.085779
25743,1.6345283
25744,2.2750704
25745,3.8015268
25746,3.8183088
25747,0.906025
25748,4.2387
25749,5.1524105
25750,3.673221
25751,3.7252204
25752,3.6778393
25753,4.462763
25754,0.383212
25755,0.44896573
25756,5.225347
25757,3.8660593
25758,3.8803227
25759,3.8395548
25760,4.471519
25761,4.4840946
25762,3.168709
25763,2.3579588
25764,0.43386874
25765,5.147685
25766,3.9132597
25767,3.8889647
25768,3.8810582
25769,3.8656864
25770,4.314771
25771,2.4873326
25772,0.53701556
25773,4.304532
25774,5.3499923
25775,3.921041
25776,3.9131346
25777,3.9017115
25778,4.3468475
25779,4.532015
25780,3.957045
25781,1.480382
25782,0.6858111
25783,1.4909695
25784,3.946383
25785,3.90819
25786,4.3743095
25787,4.4588904
25788,3.9045262
25789,2.699915
25790,2.5753853
25791,1.0175226
25792,0.9670609
25793,1.3065865
25794,3.5646589
25795,3.9496078
25796,3.9210346
25797,3.9135838
25798,4.167898
25799,4.0760956
25800,2.535617
25801,2.0173385
25802,2.2270498
25803,3.6383634
25804,3.896118
25805,3.8675432
25806,4.196922
25807,2.8339415
25808,1.8034755
25809,1.442062
25810,0.21850252
25811,0.30687958
25812,2.8188217
25813,4.26389
25814,5.1856027
25815,3.7219064
25816,3.792449
25817,4.257121
25818,4.50526
25819,3.1723464
25820,2.362188
25821,2.0318372
25822,4.208586
25823,4.079742
25824,4.071836
25825,4.026117
25826,4.0884414
25827,2.9884937
25828,2.9203353
25829,1.5952774
25830,1.7412767
25831,2.599824
25832,3.4860327
25833,3.8001082
25834,4.0060368
25835,4.0282907
25836,4.0297475
25837,4.295057
25838,4.3247647
25839,1.4463245
25840,1.6272798
25841,1.7717209
25842,2.4318523
25843,3.7101216
25844,3.8914227
25845,4.0986857
25846,2.48949
25847,2.2517092
25848,1.4471205
25849,0.85740614
25850,3.9279528
25851,4.0088134
25852,2.5274327
25853,0.8503797
25854,3.0001538
25855,4.0593553
25856,4.05145
25857,4.0106816
25858,4.675764
25859,2.7917686
25860,2.4104567
25861,1.8550316
25862,5.43801
25863,4.0768504
25864,4.710685
25865,4.0987954
25866,3.1198952
25867,1.8031931
25868,1.0139393
25869,2.9884079
25870,4.0368075
25871,4.033568
25872,4.0485106
25873,4.6674027
25874,4.055513
25875,2.5469909
25876,5.133363
25877,4.07418
25878,4.016269
25879,3.3614497
25880,1.4612266
25881,1.9728585
25882,4.064808
25883,4.322666
25884,4.352374
25885,2.832578
25886,2.1335003
25887,2.0157158
25888,1.6310148
25889,1.3417782
25890,3.4487524
25891,3.801067
25892,3.9533904
25893,3.910139
25894,4.002558
25895,3.9611332
25896,2.9247646
25897,2.509474
25898,2.0313144
25899,1.2124163
25900,0.763407
25901,0.6569853
25902,3.8363745
25903,4.377965
25904,4.5778465
25905,2.071771
25906,1.7876296
25907,2.9692802
25908,4.4972796
25909,4.330158
25910,4.4402475
25911,2.6497676
25912,0.6693189
25913,5.48334
25914,4.365085
25915,4.032128
25916,4.0184507
25917,4.4631586
25918,2.3850844
25919,0.87055963
25920,4.319977
25921,3.9938884
25922,3.9405453
25923,4.5432415
25924,2.761608
25925,2.2545767
25926,0.7463368
25927,3.9840217
25928,4.537757
25929,3.09197
25930,2.664165
25931,2.0069816
25932,1.6601802
25933,1.870331
25934,2.5826817
25935,3.895068
25936,3.895238
25937,3.0323865
25938,1.0173672
25939,2.7837188
25940,2.96502
25941,3.2939448
25942,3.3321016
25943,3.5592551
25944,1.5746657
25945,0.7659811
25946,0.5708514
25947,0.46442974
25948,0.5328229
25949,1.4481937
25950,5.106163
25951,3.7254179
25952,3.7068746
25953,4.418142
25954,3.8077402
25955,3.1120791
25956,0.64258116
25957,0.7274404
25958,2.7836375
25959,5.348951
25960,3.8401084
25961,3.7914402
25962,3.8537645
25963,2.627888
25964,0.65720916
25965,0.57484245
25966,5.258327
25967,0.99725056
25968,5.342197
25969,1.7980349
25970,3.9312131
25971,2.8655362
25972,4.5774393
25973,4.9732985
25974,0.85256326
25975,4.247382
25976,4.2508526
25977,4.5807247
25978,5.313722
25979,3.350589
25980,4.022181
25981,2.6969104
25982,4.649228
25983,1.9356723
25984,3.764114
25985,4.019436
25986,4.2055907
25987,4.067904
25988,3.7450461
25989,4.186872
25990,2.8074603
25991,3.739288
25992,2.3292186
25993,2.8241227
25994,2.057376
25995,2.5763555
25996,1.2665993
25997,2.2535183
25998,0.9030846
25999,1.7546666
26000,1.8564557
26001,4.043746
26002,3.2914474
26003,4.3258386
26004,3.5349405
26005,4.0572577
26006,3.6682203
26007,2.6865234
26008,3.670223
26009,0.73360133
26010,3.6416485
26011,1.7321111
26012,3.6380305
26013,5.4093633
26014,3.8871496
26015,5.5387464
26016,3.7478437
26017,4.293064
26018,2.7402563
26019,3.8805716
26020,1.593512
26021,3.942896
26022,0.97974527
26023,3.3021398
26024,1.5628067
26025,0.7452969
26026,3.1657264
26027,1.8300915
26028,3.5950232
26029,5.4756346
26030,3.6215215
26031,5.569847
26032,3.8691835
26033,4.485485
26034,3.1336818
26035,4.0477853
26036,1.2238339
26037,3.3729413
26038,3.9761374
26039,1.5283039
26040,4.8948646
26041,0.90342736
26042,5.100266
26043,0.85509664
26044,3.4270227
26045,3.03169
26046,3.4070477
26047,4.1001277
26048,3.4565005
26049,4.092222
26050,4.143936
26051,4.0294685
26052,0.3991731
26053,4.091793
26054,2.8188894
26055,4.7070065
26056,5.0211897
26057,2.9790595
26058,3.644755
26059,0.78758806
26060,3.5973737
26061,5.3947277
26062,4.290251
26063,4.389803
26064,2.3905826
26065,4.0568457
26066,0.24937208
26067,4.0489397
26068,3.5984461
26069,4.4936476
26070,3.5781486
26071,3.4006944
26072,3.512849
26073,3.0747252
26074,4.0026627
26075,2.9338894
26076,2.3068857
26077,1.016707
26078,0.6281174
26079,2.843952
26080,2.9162583
26081,4.2138476
26082,4.1285987
26083,4.028461
26084,5.170089
26085,4.5359225
26086,4.1696486
26087,2.9491909
26088,3.7568762
26089,1.8792032
26090,0.801015
26091,1.5116878
26092,3.8828402
26093,3.5590508
26094,3.831494
26095,4.0933824
26096,3.8828237
26097,4.2194514
26098,2.4515636
26099,3.7388346
26100,2.105274
26101,1.4895344
26102,3.4597836
26103,1.6862415
26104,3.9290442
26105,2.346373
26106,3.909335
26107,3.0220919
26108,3.6195045
26109,3.619766
26110,2.3389235
26111,0.72537845
26112,2.0012257
26113,1.6906893
26114,2.9418025
26115,2.8565824
26116,3.37223
26117,4.254638
26118,3.6816316
26119,3.8250725
26120,3.772952
26121,3.837527
26122,3.8454707
26123,3.8837557
26124,4.072622
26125,4.5954475
26126,3.3998177
26127,3.9803317
26128,2.8067658
26129,2.7391725
26130,2.190833
26131,2.503647
26132,1.62176
26133,0.7902935
26134,0.34613746
26135,0.736034
26136,5.357812
26137,5.4357443
26138,4.208435
26139,5.5299573
26140,4.451604
26141,4.019889
26142,2.446565
26143,3.965445
26144,0.8419544
26145,3.9803874
26146,0.49400404
26147,4.630526
26148,1.4200758
26149,4.6316895
26150,2.9050484
26151,3.3089814
26152,4.3501177
26153,2.8204427
26154,5.395578
26155,1.3762777
26156,3.7700496
26157,0.75168556
26158,4.2812405
26159,0.7541781
26160,3.8918722
26161,5.389127
26162,1.8874323
26163,4.012089
26164,1.0725527
26165,4.0030794
26166,0.51715285
26167,3.9556983
26168,4.2724557
26169,4.0180225
26170,5.317916
26171,4.657252
26172,3.8183053
26173,4.66093
26174,3.9077165
26175,4.0490403
26176,2.6664083
26177,2.9319801
26178,1.2775824
26179,1.5980676
26180,0.4521563
26181,0.78570044
26182,4.329869
26183,2.9440677
26184,3.8977628
26185,5.2584414
26186,3.2649212
26187,4.346884
26188,0.8651005
26189,3.9695942
26190,0.6360425
26191,3.8660445
26192,2.7693548
26193,0.92457145
26194,4.7577677
26195,0.79610544
26196,4.1868834
26197,1.7195526
26198,3.8778434
26199,4.1010942
26200,3.9291735
26201,4.9833374
26202,3.2124023
26203,4.2049723
26204,1.800179
26205,3.9520445
26206,1.2545708
26207,4.4291596
26208,1.9580972
26209,3.7467902
26210,2.670448
26211,1.7929462
26212,3.9098995
26213,3.4496195
26214,3.9121268
26215,3.9482222
26216,3.096654
26217,4.233467
26218,2.4110875
26219,4.076751
26220,1.7040249
26221,3.5579295
26222,0.95111936
26223,2.5753007
26224,0.8954385
26225,1.1606568
26226,3.8586354
26227,1.0828693
26228,3.9129
26229,1.6398977
26230,3.9400618
26231,2.6861045
26232,4.167214
26233,3.0730112
26234,3.910046
26235,3.2409673
26236,3.4269934
26237,3.6321757
26238,2.0387495
26239,2.5875955
26240,0.6939147
26241,4.032663
26242,4.2517343
26243,4.1692696
26244,3.7537851
26245,3.6606462
26246,3.7739058
26247,4.4153194
26248,4.511449
26249,2.6089325
26250,3.9053116
26251,2.382402
26252,3.8289113
26253,3.8945537
26254,4.3136263
26255,4.547117
26256,4.5630593
26257,3.8858619
26258,2.7291305
26259,1.3341124
26260,0.72609735
26261,1.6428932
26262,4.340314
26263,3.950391
26264,3.9367137
26265,3.921342
26266,4.3768034
26267,4.5958962
26268,2.733511
26269,2.2987351
26270,1.4324884
26271,2.874943
26272,3.9444637
26273,4.667685
26274,3.3045082
26275,2.8767033
26276,2.8053
26277,2.392259
26278,0.62770486
26279,2.738735
26280,4.677215
26281,4.0076246
26282,3.7671247
26283,3.7461255
26284,3.7157786
26285,3.7604554
26286,2.6692505
26287,0.9726514
26288,2.4052384
26289,3.6394875
26290,3.2977352
26291,2.4055715
26292,1.1166556
26293,2.7352989
26294,3.5664485
26295,3.567257
26296,3.916681
26297,2.1052916
26298,1.8395922
26299,1.6568264
26300,0.25414896
26301,2.6919858
26302,3.4775903
26303,3.453796
26304,4.1276746
26305,0.55727047
26306,4.1499305
26307,5.1914206
26308,4.0702124
26309,3.6619022
26310,3.6959758
26311,3.6880693
26312,4.1019115
26313,4.29219
26314,2.982792
26315,0.878501
26316,0.42188877
26317,0.18361835
26318,1.2204821
26319,3.9616117
26320,4.8328714
26321,3.586055
26322,3.5602303
26323,4.172739
26324,4.1733146
26325,3.572637
26326,2.1141298
26327,0.4874295
26328,4.999858
26329,3.765433
26330,3.7451355
26331,4.340301
26332,1.2612532
26333,0.5662481
26334,0.59691125
26335,1.4020694
26336,2.755743
26337,4.694224
26338,4.3769736
26339,3.8495915
26340,3.1464534
26341,1.8224697
26342,1.2645097
26343,1.9021676
26344,3.880716
26345,4.136487
26346,2.4771333
26347,1.4659894
26348,1.1605651
26349,3.5318685
26350,3.7640443
26351,4.1023297
26352,3.810485
26353,1.9569441
26354,0.4598039
26355,0.29684982
26356,1.3158222
26357,2.7850373
26358,4.191144
26359,3.693196
26360,3.7437637
26361,3.729169
26362,3.8812234
26363,3.137244
26364,2.136407
26365,1.6026127
26366,4.2743697
26367,3.8882291
26368,3.8213794
26369,2.5501282
26370,0.368115
26371,1.4049786
26372,2.8965468
26373,4.2977924
26374,3.869635
26375,4.484848
26376,4.4999385
26377,3.2045784
26378,2.03068
26379,0.6785076
26380,1.437055
26381,2.9286232
26382,5.1797614
26383,3.945336
26384,3.8503816
26385,4.5169244
26386,2.726751
26387,2.5476754
26388,2.0910227
26389,4.0563188
26390,4.9796014
26391,3.9314682
26392,3.9235618
26393,4.437838
26394,2.162311
26395,3.977648
26396,3.9595094
26397,3.9407456
26398,4.197606
26399,3.6595006
26400,1.0281239
26401,0.66188246
26402,1.5455644
26403,2.901784
26404,3.409135
26405,3.7881265
26406,0.23848647
26407,1.2765645
26408,5.418402
26409,3.7265246
26410,3.7778542
26411,1.019329
26412,1.1995672
26413,1.8179703
26414,2.907897
26415,3.0915003
26416,3.4246743
26417,3.3134553
26418,2.7265954
26419,1.5001003
26420,1.2617334
26421,1.1140118
26422,2.7129385
26423,3.120706
26424,3.256568
26425,2.5715144
26426,1.9097892
26427,1.4115413
26428,0.9731962
26429,2.5916803
26430,3.016471
26431,3.0338628
26432,3.1568682
26433,3.7027586
26434,2.8729043
26435,1.7426635
26436,4.055485
26437,2.893398
26438,4.604104
26439,4.0291624
26440,3.1190228
26441,1.7480972
26442,0.7334229
26443,1.1344332
26444,1.8152368
26445,4.145353
26446,3.1121628
26447,3.268693
26448,3.2481835
26449,4.6269193
26450,4.11496
26451,1.2810872
26452,4.1287456
26453,3.1678674
26454,3.6438515
26455,3.4277458
26456,1.4061593
26457,0.7854245
26458,3.041898
26459,4.0868526
26460,4.078296
26461,2.9666107
26462,3.2959046
26463,3.4789023
26464,2.2435067
26465,1.1125935
26466,3.8276951
26467,3.4927669
26468,4.36303
26469,4.3305655
26470,3.9330463
26471,3.4440916
26472,3.3453217
26473,3.091972
26474,2.3958979
26475,2.7397165
26476,3.1568725
26477,3.4331317
26478,3.815461
26479,3.9790194
26480,3.913546
26481,3.1761503
26482,3.0065458
26483,1.8189313
26484,1.3089536
26485,1.9879987
26486,2.281551
26487,2.4953964
26488,2.7914925
26489,2.9389753
26490,3.44431
26491,3.5616705
26492,3.096629
26493,2.7509124
26494,2.5639138
26495,2.8854847
26496,3.116408
26497,3.136487
26498,4.5904193
26499,4.031192
26500,3.4738598
26501,2.5019345
26502,1.7272141
26503,0.766718
26504,1.1345292
26505,2.8943548
26506,3.0739357
26507,3.224695
26508,2.673406
26509,1.8528538
26510,1.0259877
26511,4.082491
26512,4.0739346
26513,3.2518654
26514,3.2465756
26515,3.4496522
26516,4.0278487
26517,4.0842876
26518,3.5608993
26519,3.2582526
26520,1.3728449
26521,2.9163916
26522,3.1755023
26523,3.378579
26524,4.5054054
26525,3.3819885
26526,0.81512064
26527,1.1180217
26528,1.7330344
26529,2.7791996
26530,3.138339
26531,3.377465
26532,4.1163177
26533,2.971316
26534,2.838598
26535,2.3983984
26536,2.1716847
26537,1.1516126
26538,0.9891791
26539,2.275331
26540,2.6178522
26541,3.1368706
26542,3.256464
26543,2.9841096
26544,2.8360827
26545,2.1621575
26546,2.7627163
26547,2.566256
26548,1.7405806
26549,0.39061946
26550,1.434013
26551,3.7235665
26552,2.5421133
26553,2.928392
26554,2.9471838
26555,3.1301816
26556,3.7700474
26557,1.0389292
26558,0.7368176
26559,0.9850798
26560,2.8191144
26561,2.7046597
26562,2.9575365
26563,3.1082957
26564,3.106578
26565,4.508448
26566,3.1290166
26567,0.88972914
26568,1.6439993
26569,3.372232
26570,3.95043
26571,4.505603
26572,3.925072
26573,3.2095554
26574,0.7181258
26575,0.94512403
26576,1.6993947
26577,3.9971232
26578,3.1000943
26579,3.2455637
26580,3.444021
26581,4.5773916
26582,4.5958486
26583,3.2551236
26584,2.8316252
26585,2.0702565
26586,1.1061459
26587,1.5421448
26588,3.4432018
26589,3.460845
26590,2.5857608
26591,2.7250307
26592,2.8815608
26593,4.03939
26594,3.077012
26595,3.0073674
26596,2.2449305
26597,0.91510004
26598,2.5047603
26599,2.8993058
26600,2.8984137
26601,2.5252566
26602,2.1034262
26603,0.9592942
26604,2.014414
26605,2.205431
26606,2.5880935
26607,2.6107752
26608,2.7599578
26609,0.2916147
26610,3.604272
26611,2.4409056
26612,2.8666446
26613,3.5751495
26614,2.5140896
26615,2.2973335
26616,0.7010373
26617,0.34416604
26618,0.40493613
26619,2.6346908
26620,3.7051716
26621,2.6274223
26622,2.907916
26623,4.2550874
26624,0.55841327
26625,3.5944922
26626,2.4999862
26627,2.9949038
26628,4.0977135
26629,0.7206709
26630,2.618807
26631,3.689288
26632,2.7126236
26633,2.9655702
26634,4.259971
26635,4.2605467
26636,3.78246
26637,3.261569
26638,2.8564353
26639,0.6128309
26640,0.62203425
26641,3.6341228
26642,2.7833967
26643,3.0791967
26644,3.307328
26645,3.854654
26646,4.177591
26647,3.788891
26648,1.442994
26649,1.0116785
26650,0.84108925
26651,2.2830212
26652,3.0974426
26653,3.1201243
26654,3.232135
26655,3.6144643
26656,3.709447
26657,3.3143575
26658,2.589729
26659,1.1222955
26660,2.3186426
26661,3.272404
26662,3.435965
26663,3.0011168
26664,2.122084
26665,0.51704085
26666,0.31323877
26667,1.5520884
26668,2.7502255
26669,4.4365144
26670,3.316371
26671,1.9518939
26672,0.7799329
26673,3.892001
26674,2.7253723
26675,3.0415232
26676,3.3386793
26677,2.7846801
26678,2.2298079
26679,0.78780997
26680,0.32909742
26681,0.35075617
26682,3.8206336
26683,3.1016836
26684,3.8719633
26685,4.3965764
26686,3.3981931
26687,2.3772447
26688,1.6007446
26689,0.67905325
26690,3.85271
26691,2.9825196
26692,3.1390498
26693,3.325842
26694,3.9847944
26695,3.0600374
26696,1.7449027
26697,0.6483619
26698,2.6399918
26699,2.812997
26700,3.1618567
26701,4.204123
26702,3.2977495
26703,2.9627063
26704,2.5051804
26705,0.7806234
26706,0.99230814
26707,1.4118053
26708,3.113974
26709,1.220204
26710,0.609407
26711,0.59998274
26712,1.8426197
26713,2.2168617
26714,2.8598032
26715,2.882485
26716,2.9944956
26717,3.5055974
26718,2.655102
26719,2.059504
26720,1.9728982
26721,0.14031798
26722,2.7839882
26723,3.9113092
26724,3.0015714
26725,3.0216503
26726,4.495245
26727,2.4649935
26728,1.0678806
26729,2.8989785
26730,3.8102088
26731,3.8261828
26732,4.3521285
26733,3.9246433
26734,2.4257581
26735,1.7284445
26736,1.4927591
26737,2.3356154
26738,2.5105758
26739,3.2512782
26740,3.942853
26741,3.8724096
26742,3.4404016
26743,3.157033
26744,2.989534
26745,3.0245454
26746,2.877545
26747,1.1899997
26748,1.400361
26749,2.5278869
26750,2.880609
26751,3.5391974
26752,2.6741762
26753,2.4103386
26754,1.554157
26755,0.9357888
26756,0.5940734
26757,3.0511048
26758,2.7972553
26759,2.7229831
26760,3.1283772
26761,3.333169
26762,4.586503
26763,3.460816
26764,2.9465787
26765,2.5285888
26766,3.123677
26767,4.168632
26768,2.932582
26769,3.2682624
26770,4.6280828
26771,1.9864585
26772,1.0683265
26773,1.8530668
26774,3.0923474
26775,3.01706
26776,3.3243976
26777,3.5221844
26778,4.132803
26779,0.7688357
26780,0.99596775
26781,1.8026175
26782,4.5817122
26783,4.5853906
26784,4.089521
26785,2.9589992
26786,0.93235505
26787,1.771395
26788,3.8117206
26789,2.9094088
26790,3.1024005
26791,3.253641
26792,3.3097692
26793,4.040092
26794,2.2856383
26795,1.4342881
26796,1.1959213
26797,1.1028427
26798,1.5530418
26799,2.9786687
26800,3.4485047
26801,2.454507
26802,1.3397889
26803,1.0850481
26804,2.9215834
26805,3.0619807
26806,0.7459166
26807,4.0178742
26808,2.685796
26809,1.1384385
26810,1.7856686
26811,3.0940425
26812,4.106702
26813,3.2041855
26814,4.5829206
26815,4.584084
26816,4.086676
26817,3.1419601
26818,1.1718411
26819,0.6937607
26820,3.0465517
26821,2.9431314
26822,3.1011062
26823,3.2666545
26824,4.576479
26825,3.3014643
26826,2.0495605
26827,0.9696942
26828,1.7510442
26829,3.934711
26830,3.0300329
26831,3.180792
26832,3.1955812
26833,4.45393
26834,1.4185148
26835,3.6691313
26836,2.8276227
26837,3.6550283
26838,3.052083
26839,1.5295736
26840,1.4607332
26841,2.4729886
26842,2.8568044
26843,2.9906747
26844,3.1207657
26845,3.115476
26846,3.6422052
26847,3.7597094
26848,2.7553158
26849,1.5004139
26850,1.0212711
26851,0.6356944
26852,0.5913424
26853,1.5077677
26854,2.2573817
26855,2.9694903
26856,2.938068
26857,2.2724009
26858,0.8803042
26859,0.73704517
26860,0.527233
26861,0.81013083
26862,3.765086
26863,2.6635628
26864,2.8913083
26865,2.9266768
26866,3.2480304
26867,4.401978
26868,3.2427406
26869,4.3991556
26870,3.298869
26871,3.2901325
26872,3.4818666
26873,2.838108
26874,4.0291905
26875,2.271751
26876,4.314694
26877,0.667209
26878,3.2784438
26879,3.9579105
26880,3.1034513
26881,3.934631
26882,2.9518907
26883,3.9632144
26884,3.2739599
26885,2.8002827
26886,3.3969653
26887,3.9606264
26888,3.7792945
26889,2.927295
26890,2.5947914
26891,2.8208115
26892,2.0794065
26893,3.0283053
26894,2.3729584
26895,3.1737747
26896,3.011181
26897,3.1925666
26898,3.656558
26899,4.52406
26900,3.2186208
26901,2.7381015
26902,2.7225413
26903,0.7679327
26904,0.71158147
26905,2.855678
26906,1.0776186
26907,3.2643557
26908,4.0366626
26909,4.022218
26910,3.1300924
26911,3.9968612
26912,3.1501713
26913,3.5145586
